755,24,75524,Longitudin defic humerus,"Longitudinal deficiency, humeral, complete or partial (with or without distal deficiencies, incomplete)",Longitudin defic humerus
755,25,75525,Longitud defic radioulna,"Longitudinal deficiency, radioulnar, complete or partial (with or without distal deficiencies, incomplete)",Longitud defic radioulna
755,26,75526,Longitud defic radius,"Longitudinal deficiency, radial, complete or partial (with or without distal deficiencies, incomplete)",Longitud defic radius
755,27,75527,Longitudinal defic ulna,"Longitudinal deficiency, ulnar, complete or partial (with or without distal deficiencies, incomplete)",Longitudinal defic ulna
755,28,75528,Longitudinal defic hand,"Longitudinal deficiency, carpals or metacarpals, complete or partial (with or without incomplete phalangeal deficiency)",Longitudinal defic hand
755,29,75529,Longitud defic phalanges,"Longitudinal deficiency, phalanges, complete or partial",Longitud defic phalanges
755,30,75530,Reduction deform leg NOS,Unspecified reduction deformity of lower limb,Reduction deform leg NOS
755,31,75531,Transverse defic leg,Transverse deficiency of lower limb,Transverse defic leg
755,32,75532,Longitudin defic leg NEC,"Longitudinal deficiency of lower limb, not elsewhere classified",Longitudin defic leg NEC
755,33,75533,Comb longitudin def leg,"Longitudinal deficiency, combined, involving femur, tibia, and fibula (complete or incomplete)",Comb longitudin def leg
755,34,75534,Longitudinal defic femur,"Longitudinal deficiency, femoral, complete or partial (with or without distal deficiencies, incomplete)",Longitudinal defic femur
755,35,75535,Tibiofibula longit defic,"Longitudinal deficiency, tibiofibular, complete or partial (with or without distal deficiencies, incomplete)",Tibiofibula longit defic
755,36,75536,Longitudinal defic tibia,"Longitudinal deficiency, tibia, complete or partial (with or without distal deficiencies, incomplete)",Longitudinal defic tibia
755,37,75537,Longitudin defic fibula,"Longitudinal deficiency, fibular, complete or partial (with or without distal deficiencies, incomplete)",Longitudin defic fibula
755,38,75538,Longitudinal defic foot,"Longitudinal deficiency, tarsals or metatarsals, complete or partial (with or without incomplete phalangeal deficiency)",Longitudinal defic foot
755,39,75539,Longitud defic phalanges,"Longitudinal deficiency, phalanges, complete or partial",Longitud defic phalanges
755,4,7554,Reduct deform limb NOS,"Reduction deformities, unspecified limb",Reduct deform limb NOS
755,50,75550,Upper limb anomaly NOS,Unspecified anomaly of upper limb,Upper limb anomaly NOS
755,51,75551,Cong deformity-clavicle,Congenital deformity of clavicle,Cong deformity-clavicle
755,52,75552,Cong elevation-scapula,Congenital elevation of scapula,Cong elevation-scapula
755,53,75553,Radioulnar synostosis,Radioulnar synostosis,Radioulnar synostosis
755,54,75554,Madelung's deformity,Madelung's deformity,Madelung's deformity
755,55,75555,Acrocephalosyndactyly,Acrocephalosyndactyly,Acrocephalosyndactyly
755,56,75556,Accessory carpal bones,Accessory carpal bones,Accessory carpal bones
755,57,75557,Macrodactylia (fingers),Macrodactylia (fingers),Macrodactylia (fingers)
755,58,75558,Congenital cleft hand,"Cleft hand, congenital",Congenital cleft hand
755,59,75559,Upper limb anomaly NEC,"Other anomalies of upper limb, including shoulder girdle",Upper limb anomaly NEC
755,60,75560,Lower limb anomaly NOS,Unspecified anomaly of lower limb,Lower limb anomaly NOS
755,61,75561,Congenital coxa valga,"Coxa valga, congenital",Congenital coxa valga
755,62,75562,Congenital coxa vara,"Coxa vara, congenital",Congenital coxa vara
755,63,75563,Cong hip deformity NEC,Other congenital deformity of hip (joint),Cong hip deformity NEC
755,64,75564,Cong knee deformity,Congenital deformity of knee (joint),Cong knee deformity
755,65,75565,Macrodactylia of toes,Macrodactylia of toes,Macrodactylia of toes
755,66,75566,Anomalies of toes NEC,Other anomalies of toes,Anomalies of toes NEC
755,67,75567,Anomalies of foot NEC,"Anomalies of foot, not elsewhere classified",Anomalies of foot NEC
755,69,75569,Lower limb anomaly NEC,"Other anomalies of lower limb, including pelvic girdle",Lower limb anomaly NEC
755,8,7558,Congen limb anomaly NEC,Other specified anomalies of unspecified limb,Congen limb anomaly NEC
755,9,7559,Congen limb anomaly NOS,Unspecified anomaly of unspecified limb,Congen limb anomaly NOS
756,0,7560,Anomal skull/face bones,Anomalies of skull and face bones,Anomal skull/face bones
756,10,75610,Anomaly of spine NOS,"Anomaly of spine, unspecified",Anomaly of spine NOS
756,11,75611,Lumbosacr spondylolysis,"Spondylolysis, lumbosacral region",Lumbosacr spondylolysis
756,12,75612,Spondylolisthesis,Spondylolisthesis,Spondylolisthesis
756,13,75613,Cong absence of vertebra,"Absence of vertebra, congenital",Cong absence of vertebra
756,14,75614,Hemivertebra,Hemivertebra,Hemivertebra
756,15,75615,Congen fusion of spine,"Fusion of spine (vertebra), congenital",Congen fusion of spine
756,16,75616,Klippel-feil syndrome,Klippel-Feil syndrome,Klippel-feil syndrome
756,17,75617,Spina bifida occulta,Spina bifida occulta,Spina bifida occulta
756,19,75619,Anomaly of spine NEC,Other anomalies of spine,Anomaly of spine NEC
756,2,7562,Cervical rib,Cervical rib,Cervical rib
756,3,7563,Rib & sternum anomal NEC,Other anomalies of ribs and sternum,Rib & sternum anomal NEC
756,4,7564,Chondrodystrophy,Chondrodystrophy,Chondrodystrophy
756,50,75650,Osteodystrophy NOS,"Congenital osteodystrophy, unspecified",Osteodystrophy NOS
756,51,75651,Osteogenesis imperfecta,Osteogenesis imperfecta,Osteogenesis imperfecta
756,52,75652,Osteopetrosis,Osteopetrosis,Osteopetrosis
756,53,75653,Osteopoikilosis,Osteopoikilosis,Osteopoikilosis
756,54,75654,Polyostotic fibros dyspl,Polyostotic fibrous dysplasia of bone,Polyostotic fibros dyspl
756,55,75655,Chondroectoderm dysplas,Chondroectodermal dysplasia,Chondroectoderm dysplas
756,56,75656,Mult epiphyseal dysplas,Multiple epiphyseal dysplasia,Mult epiphyseal dysplas
756,59,75659,Osteodystrophy NEC,Other osteodystrophies,Osteodystrophy NEC
756,6,7566,Anomalies of diaphragm,Anomalies of diaphragm,Anomalies of diaphragm
756,70,75670,Congn anoml abd wall NOS,"Anomaly of abdominal wall, unspecified",Congn anoml abd wall NOS
756,71,75671,Prune belly syndrome,Prune belly syndrome,Prune belly syndrome
756,72,75672,Omphalocele,Omphalocele,Omphalocele
756,73,75673,Gastroschisis,Gastroschisis,Gastroschisis
756,79,75679,Congn anoml abd wall NEC,Other congenital anomalies of abdominal wall,Congn anoml abd wall NEC
756,81,75681,Absence of muscle/tendon,Absence of muscle and tendon,Absence of muscle/tendon
756,82,75682,Accessory muscle,Accessory muscle,Accessory muscle
756,83,75683,Ehlers-danlos syndrome,Ehlers-Danlos syndrome,Ehlers-danlos syndrome
756,89,75689,Soft tissue anomaly NEC,"Other specified anomalies of muscle, tendon, fascia, and connective tissue",Soft tissue anomaly NEC
756,9,7569,Musculoskel anom NEC/NOS,Other and unspecified anomalies of musculoskeletal system,Musculoskel anom NEC/NOS
757,0,7570,Hereditary edema of legs,Hereditary edema of legs,Hereditary edema of legs
757,1,7571,Ichthyosis congenita,Ichthyosis congenita,Ichthyosis congenita
757,2,7572,Dermatoglyphic anomalies,Dermatoglyphic anomalies,Dermatoglyphic anomalies
757,31,75731,Cong ectodermal dysplas,Congenital ectodermal dysplasia,Cong ectodermal dysplas
757,32,75732,Vascular hamartomas,Vascular hamartomas,Vascular hamartomas
757,33,75733,Cong skin pigment anomal,Congenital pigmentary anomalies of skin,Cong skin pigment anomal
757,39,75739,Skin anomaly NEC,Other specified anomalies of skin,Skin anomaly NEC
757,4,7574,Hair anomalies NEC,Specified anomalies of hair,Hair anomalies NEC
757,5,7575,Nail anomalies NEC,Specified anomalies of nails,Nail anomalies NEC
757,6,7576,Cong breast anomaly NEC,Specified congenital anomalies of breast,Cong breast anomaly NEC
757,8,7578,Oth integument anomalies,Other specified anomalies of the integument,Oth integument anomalies
757,9,7579,Integument anomaly NOS,Unspecified congenital anomaly of the integument,Integument anomaly NOS
758,0,7580,Down's syndrome,Down's syndrome,Down's syndrome
758,1,7581,Patau's syndrome,Patau's syndrome,Patau's syndrome
758,2,7582,Edwards' syndrome,Edwards' syndrome,Edwards' syndrome
758,31,75831,Cri-du-chat syndrome,Cri-du-chat syndrome,Cri-du-chat syndrome
758,32,75832,Velo-cardio-facial synd,Velo-cardio-facial syndrome,Velo-cardio-facial synd
758,33,75833,Microdeletions NEC,Other microdeletions,Microdeletions NEC
758,39,75839,Autosomal deletions NEC,Other autosomal deletions,Autosomal deletions NEC
758,4,7584,Balance autosom transloc,Balanced autosomal translocation in normal individual,Balance autosom transloc
758,5,7585,Autosomal anomalies NEC,Other conditions due to autosomal anomalies,Autosomal anomalies NEC
758,6,7586,Gonadal dysgenesis,Gonadal dysgenesis,Gonadal dysgenesis
758,7,7587,Klinefelter's syndrome,Klinefelter's syndrome,Klinefelter's syndrome
758,81,75881,Oth cond due to sex chrm,Other conditions due to sex chromosome anomalies,Oth cond due to sex chrm
758,89,75889,Oth con d/t chrm anm NEC,Other conditions due to chromosome anomalies,Oth con d/t chrm anm NEC
758,9,7589,Chromosome anomaly NOS,Conditions due to anomaly of unspecified chromosome,Chromosome anomaly NOS
759,0,7590,Anomalies of spleen,Anomalies of spleen,Anomalies of spleen
759,1,7591,Adrenal gland anomaly,Anomalies of adrenal gland,Adrenal gland anomaly
759,2,7592,Endocrine anomaly NEC,Anomalies of other endocrine glands,Endocrine anomaly NEC
759,3,7593,Situs inversus,Situs inversus,Situs inversus
759,4,7594,Conjoined twins,Conjoined twins,Conjoined twins
759,5,7595,Tuberous sclerosis,Tuberous sclerosis,Tuberous sclerosis
759,6,7596,Hamartoses NEC,"Other hamartoses, not elsewhere classified",Hamartoses NEC
759,7,7597,Mult congen anomal NEC,"Multiple congenital anomalies, so described",Mult congen anomal NEC
759,81,75981,Prader-willi syndrome,Prader-Willi syndrome,Prader-willi syndrome
759,82,75982,Marfan syndrome,Marfan syndrome,Marfan syndrome
759,83,75983,Fragile x syndrome,Fragile X syndrome,Fragile x syndrome
759,89,75989,Specfied cong anomal NEC,Other specified congenital anomalies,Specfied cong anomal NEC
759,9,7599,Congenital anomaly NOS,"Congenital anomaly, unspecified",Congenital anomaly NOS
760,0,7600,Matern hyperten aff NB,Maternal hypertensive disorders affecting fetus or newborn,Matern hyperten aff NB
760,1,7601,Matern urine dis aff NB,Maternal renal and urinary tract diseases affecting fetus or newborn,Matern urine dis aff NB
760,2,7602,Maternal infec aff NB,Maternal infections affecting fetus or newborn,Maternal infec aff NB
760,3,7603,Matern cardioresp aff NB,Other chronic maternal circulatory and respiratory diseases affecting fetus or newborn,Matern cardioresp aff NB
760,4,7604,Matern nutrit dis aff NB,Maternal nutritional disorders affecting fetus or newborn,Matern nutrit dis aff NB
760,5,7605,Maternal injury aff NB,Maternal injury affecting fetus or newborn,Maternal injury aff NB
760,61,76061,Amniocentesis affect NB,Newborn affected by amniocentesis,Amniocentesis affect NB
760,62,76062,In utero proc NEC aff NB,Newborn affected by other in utero procedure,In utero proc NEC aff NB
760,63,76063,Mat surg dur preg aff NB,Newborn affected by other surgical operations on mother during pregnancy,Mat surg dur preg aff NB
760,64,76064,Prev matern surg aff NB,Newborn affected by previous surgical procedure on mother not associated with pregnancy,Prev matern surg aff NB
760,70,76070,Nox sub NOS aff NB/fetus,Unspecified noxious substance affecting fetus or newborn via placenta or breast milk,Nox sub NOS aff NB/fetus
760,71,76071,Maternl alc aff NB/fetus,Alcohol affecting fetus or newborn via placenta or breast milk,Maternl alc aff NB/fetus
760,72,76072,Matern narc aff NB/fetus,Narcotics affecting fetus or newborn via placenta or breast milk,Matern narc aff NB/fetus
760,73,76073,Matern halluc af NB/fet,Hallucinogenic agents affecting fetus or newborn via placenta or breast milk,Matern halluc af NB/fet
760,74,76074,Mat anti-inf aff NB/fet,Anti-infectives affecting fetus or newborn via placenta or breast milk,Mat anti-inf aff NB/fet
760,75,76075,Mat cocaine aff NB/fet,Cocaine affecting fetus or newborn via placenta or breast milk,Mat cocaine aff NB/fet
760,76,76076,Maternal DES af NB/fetus,Diethylstilbestrol [DES] affecting fetus or newborn via placenta or breast milk,Maternal DES af NB/fetus
760,77,76077,Mat anticonv aff NB/fet,Anticonvulsants affecting fetus or newborn via placenta or breast milk,Mat anticonv aff NB/fet
760,78,76078,Mat antimetabol aff NB,Antimetabolic agents affecting fetus or newborn via placenta or breast milk,Mat antimetabol aff NB
760,79,76079,Nox sub NEC aff NB/fetus,Other noxious influences affecting fetus or newborn via placenta or breast milk,Nox sub NEC aff NB/fetus
760,8,7608,Maternal cond NEC aff NB,Other specified maternal conditions affecting fetus or newborn,Maternal cond NEC aff NB
760,9,7609,Maternal cond NOS aff NB,Unspecified maternal condition affecting fetus or newborn,Maternal cond NOS aff NB
761,0,7610,Incompetnt cervix aff NB,Incompetent cervix affecting fetus or newborn,Incompetnt cervix aff NB
761,1,7611,Premat rupt memb aff NB,Premature rupture of membranes affecting fetus or newborn,Premat rupt memb aff NB
761,2,7612,Oligohydramnios aff NB,Oligohydramnios affecting fetus or newborn,Oligohydramnios aff NB
761,3,7613,Polyhydramnios aff NB,Polyhydramnios affecting fetus or newborn,Polyhydramnios aff NB
761,4,7614,Ectopic pregnancy aff NB,Ectopic pregnancy affecting fetus or newborn,Ectopic pregnancy aff NB
761,5,7615,Mult pregnancy aff NB,Multiple pregnancy affecting fetus or newborn,Mult pregnancy aff NB
761,6,7616,Maternal death aff NB,Maternal death affecting fetus or newborn,Maternal death aff NB
761,7,7617,Antepart malpres aff NB,Malpresentation before labor affecting fetus or newborn,Antepart malpres aff NB
761,8,7618,Matern compl NEC aff NB,Other specified maternal complications of pregnancy affecting fetus or newborn,Matern compl NEC aff NB
761,9,7619,Matern compl NOS aff NB,Unspecified maternal complication of pregnancy affecting fetus or newborn,Matern compl NOS aff NB
762,0,7620,Placenta previa aff NB,Placenta previa affecting fetus or newborn,Placenta previa aff NB
762,1,7621,Placenta hem NEC aff NB,Other forms of placental separation and hemorrhage affecting fetus or newborn,Placenta hem NEC aff NB
762,2,7622,Abn plac NEC/NOS aff NB,Other and unspecified morphological and functional abnormalities of placenta affecting fetus or newborn,Abn plac NEC/NOS aff NB
762,3,7623,Placent transfusion syn,Placental transfusion syndromes affecting fetus or newborn,Placent transfusion syn
762,4,7624,Prolapsed cord aff NB,Prolapsed umbilical cord affecting fetus or newborn,Prolapsed cord aff NB
762,5,7625,Oth umbil cord compress,Other compression of umbilical cord affecting fetus or newborn,Oth umbil cord compress
762,6,7626,Umbil cond NEC aff NB,Other and unspecified conditions of umbilical cord affecting fetus or newborn,Umbil cond NEC aff NB
762,7,7627,Chorioamnionitis aff NB,Chorioamnionitis affecting fetus or newborn,Chorioamnionitis aff NB
762,8,7628,Abn amnion NEC aff NB,Other specified abnormalities of chorion and amnion affecting fetus or newborn,Abn amnion NEC aff NB
762,9,7629,Abn amnion NOS aff NB,Unspecified abnormality of chorion and amnion affecting fetus or newborn,Abn amnion NOS aff NB
763,0,7630,Breech del/extrac aff NB,Breech delivery and extraction affecting fetus or newborn,Breech del/extrac aff NB
763,1,7631,Malpos/dispro NEC aff NB,"Other malpresentation, malposition, and disproportion during labor and delivery affecting fetus or newborn",Malpos/dispro NEC aff NB
763,2,7632,Forceps delivery aff NB,Forceps delivery affecting fetus or newborn,Forceps delivery aff NB
763,3,7633,Vacuum extrac del aff NB,Delivery by vacuum extractor affecting fetus or newborn,Vacuum extrac del aff NB
763,4,7634,Cesarean delivery aff NB,Cesarean delivery affecting fetus or newborn,Cesarean delivery aff NB
763,5,7635,Mat anesth/analg aff NB,Maternal anesthesia and analgesia affecting fetus or newborn,Mat anesth/analg aff NB
763,6,7636,Precipitate del aff NB,Precipitate delivery affecting fetus or newborn,Precipitate del aff NB
763,7,7637,Abn uterine contr aff NB,Abnormal uterine contractions affecting fetus or newborn,Abn uterine contr aff NB
763,81,76381,Ab ftl hrt rt/rh b/f lab,Abnormality in fetal heart rate or rhythm before the onset of labor,Ab ftl hrt rt/rh b/f lab
763,82,76382,Ab ftl hrt rt/rh dur lab,Abnormality in fetal heart rate or rhythm during labor,Ab ftl hrt rt/rh dur lab
763,83,76383,Ab ftl hrt rt/rhy NOS,"Abnormality in fetal heart rate or rhythm, unspecified as to time of onset",Ab ftl hrt rt/rhy NOS
763,84,76384,Meconium dur del aff NB,Meconium passage during delivery,Meconium dur del aff NB
763,89,76389,Compl del NEC aff NB,Other specified complications of labor and delivery affecting fetus or newborn,Compl del NEC aff NB
763,9,7639,Compl deliv NOS aff NB,Unspecified complication of labor and delivery affecting fetus or newborn,Compl deliv NOS aff NB
764,00,76400,Light-for-dates wtNOS,"""Light-for-dates"" without mention of fetal malnutrition, unspecified [weight]",Light-for-dates wtNOS
764,01,76401,Light-for-dates <500g,"""Light-for-dates"" without mention of fetal malnutrition, less than 500 grams",Light-for-dates <500g
764,02,76402,Lt-for-dates 500-749g,"""Light-for-dates"" without mention of fetal malnutrition, 500-749 grams",Lt-for-dates 500-749g
764,03,76403,Lt-for-dates 750-999g,"""Light-for-dates"" without mention of fetal malnutrition, 750-999 grams",Lt-for-dates 750-999g
764,04,76404,Lt-for-dates 1000-1249g,"""Light-for-dates"" without mention of fetal malnutrition, 1,000- 1,249 grams",Lt-for-dates 1000-1249g
764,05,76405,Lt-for-dates 1250-1499g,"""Light-for-dates""without mention of fetal malnutrition, 1,250- 1,499 grams",Lt-for-dates 1250-1499g
764,06,76406,Lt-for-dates 1500-1749g,"""Light-for-dates"" without mention of fetal malnutrition, 1,500- 1,749 grams",Lt-for-dates 1500-1749g
764,07,76407,Lt-for-dates 1750-1999g,"""Light-for-dates"" without mention of fetal malnutrition, 1,750- 1,999 grams",Lt-for-dates 1750-1999g
764,08,76408,Lt-for-dates 2000-2499g,"""Light-for-dates"" without mention of fetal malnutrition, 2,000- 2,499 grams",Lt-for-dates 2000-2499g
764,09,76409,Lt-for-dates 2500+g,"""Light-for-dates"" without mention of fetal malnutrition, 2,500 grams and over",Lt-for-dates 2500+g
764,10,76410,Lt-for-date w/mal wtNOS,"""Light-for-dates"" with signs of fetal malnutrition, unspecified [weight]",Lt-for-date w/mal wtNOS
764,11,76411,Lt-for-date w/mal <500g,"""Light-for-dates"" with signs of fetal malnutrition, less than 500 grams",Lt-for-date w/mal <500g
764,12,76412,Lt-date w/mal 500-749g,"""Light-for-dates""with signs of fetal malnutrition, 500-749 grams",Lt-date w/mal 500-749g
764,13,76413,Lt-date w/mal 750-999g,"""Light-for-dates"" with signs of fetal malnutrition, 750-999 grams",Lt-date w/mal 750-999g
764,14,76414,Lt-date w/mal 1000-1249g,"""Light-for-dates"" with signs of fetal malnutrition, 1,000-1,249 grams",Lt-date w/mal 1000-1249g
764,15,76415,Lt-date w/mal 1250-1499g,"""Light-for-dates"" with signs of fetal malnutrition, 1,250-1,499 grams",Lt-date w/mal 1250-1499g
764,16,76416,Lt-date w/mal 1500-1749g,"""Light-for-dates"" with signs of fetal malnutrition, 1,500-1,749 grams",Lt-date w/mal 1500-1749g
764,17,76417,Lt-date w/mal 1750-1999g,"""Light-for-dates"" with signs of fetal malnutrition, 1,750-1,999 grams",Lt-date w/mal 1750-1999g
764,18,76418,Lt-date w/mal 2000-2499g,"""Light-for-dates""with signs of fetal malnutrition, 2,000-2,499 grams",Lt-date w/mal 2000-2499g
764,19,76419,Lt-for-date w/mal 2500+g,"""Light-for-dates""with signs of fetal malnutrition, 2,500 grams and over",Lt-for-date w/mal 2500+g
764,20,76420,Fetal malnutrition wtNOS,"Fetal malnutrition without mention of ""light-for-dates"", unspecified [weight]",Fetal malnutrition wtNOS
764,21,76421,Fetal malnutrition <500g,"Fetal malnutrition without mention of ""light-for-dates"", less than 500 grams",Fetal malnutrition <500g
764,22,76422,Fetal malnutr 500-749g,"Fetal malnutrition without mention of ""light-for-dates"", 500-749 grams",Fetal malnutr 500-749g
764,23,76423,Fetal mal 750-999g,"Fetal malnutrition without mention of ""light-for-dates"", 750-999 grams",Fetal mal 750-999g
764,24,76424,Fetal mal 1000-1249g,"Fetal malnutrition without mention of ""light-for-dates"", 1,000-1,249 grams",Fetal mal 1000-1249g
764,25,76425,Fetal mal 1250-1499g,"Fetal malnutrition without mention of ""light-for-dates"", 1,250-1,499 grams",Fetal mal 1250-1499g
764,26,76426,Fetal mal 1500-1749g,"Fetal malnutrition without mention of ""light-for-dates"", 1,500-1,749 grams",Fetal mal 1500-1749g
764,27,76427,Fetal malnutr 1750-1999g,"Fetal malnutrition without mention of ""light-for-dates"", 1,750-1,999 grams",Fetal malnutr 1750-1999g
764,28,76428,Fetal malnutr 2000-2499g,"Fetal malnutrition without mention of ""light-for-dates"", 2,000-2,499 grams",Fetal malnutr 2000-2499g
764,29,76429,Fetal malnutr 2500+g,"Fetal malnutrition without mention of ""light-for-dates"", 2,500 grams and over",Fetal malnutr 2500+g
764,90,76490,Fet growth retard wtNOS,"Fetal growth retardation, unspecified, unspecified [weight]",Fet growth retard wtNOS
764,91,76491,Fet growth retard <500g,"Fetal growth retardation, unspecified, less than 500 grams",Fet growth retard <500g
764,92,76492,Fet growth ret 500-749g,"Fetal growth retardation, unspecified, 500-749 grams",Fet growth ret 500-749g
764,93,76493,Fet growth ret 750-999g,"Fetal growth retardation, unspecified, 750-999 grams",Fet growth ret 750-999g
764,94,76494,Fet grwth ret 1000-1249g,"Fetal growth retardation, unspecified, 1,000-1,249 grams",Fet grwth ret 1000-1249g
764,95,76495,Fet grwth ret 1250-1499g,"Fetal growth retardation, unspecified, 1,250-1,499 grams",Fet grwth ret 1250-1499g
764,96,76496,Fet grwth ret 1500-1749g,"Fetal growth retardation, unspecified, 1,500-1,749 grams",Fet grwth ret 1500-1749g
764,97,76497,Fet grwth ret 1750-1999g,"Fetal growth retardation, unspecified, 1,750-1,999 grams",Fet grwth ret 1750-1999g
764,98,76498,Fet grwth ret 2000-2499g,"Fetal growth retardation, unspecified, 2,000-2,499 grams",Fet grwth ret 2000-2499g
764,99,76499,Fet growth ret 2500+g,"Fetal growth retardation, unspecified, 2,500 grams and over",Fet growth ret 2500+g
765,00,76500,Extreme immatur wtNOS,"Extreme immaturity, unspecified [weight]",Extreme immatur wtNOS
765,01,76501,Extreme immatur <500g,"Extreme immaturity, less than 500 grams",Extreme immatur <500g
765,02,76502,Extreme immatur 500-749g,"Extreme immaturity, 500-749 grams",Extreme immatur 500-749g
765,03,76503,Extreme immatur 750-999g,"Extreme immaturity, 750-999 grams",Extreme immatur 750-999g
765,04,76504,Extreme immat 1000-1249g,"Extreme immaturity, 1,000-1,249 grams",Extreme immat 1000-1249g
765,05,76505,Extreme immat 1250-1499g,"Extreme immaturity, 1,250-1,499 grams",Extreme immat 1250-1499g
765,06,76506,Extreme immat 1500-1749g,"Extreme immaturity, 1,500-1,749 grams",Extreme immat 1500-1749g
765,07,76507,Extreme immat 1750-1999g,"Extreme immaturity, 1,750-1,999 grams",Extreme immat 1750-1999g
765,08,76508,Extreme immat 2000-2499g,"Extreme immaturity, 2,000-2,499 grams",Extreme immat 2000-2499g
765,09,76509,Extreme immat 2500+g,"Extreme immaturity, 2,500 grams and over",Extreme immat 2500+g
765,10,76510,Preterm infant NEC wtNOS,"Other preterm infants, unspecified [weight]",Preterm infant NEC wtNOS
765,11,76511,Preterm NEC <500g,"Other preterm infants, less than 500 grams",Preterm NEC <500g
765,12,76512,Preterm NEC 500-749g,"Other preterm infants, 500-749 grams",Preterm NEC 500-749g
765,13,76513,Preterm NEC 750-999g,"Other preterm infants, 750-999 grams",Preterm NEC 750-999g
765,14,76514,Preterm NEC 1000-1249g,"Other preterm infants, 1,000-1,249 grams",Preterm NEC 1000-1249g
765,15,76515,Preterm NEC 1250-1499g,"Other preterm infants, 1,250-1,499 grams",Preterm NEC 1250-1499g
765,16,76516,Preterm NEC 1500-1749g,"Other preterm infants, 1,500-1,749 grams",Preterm NEC 1500-1749g
765,17,76517,Preterm NEC 1750-1999g,"Other preterm infants, 1,750-1,999 grams",Preterm NEC 1750-1999g
765,18,76518,Preterm NEC 2000-2499g,"Other preterm infants, 2,000-2,499 grams",Preterm NEC 2000-2499g
765,19,76519,Preterm NEC 2500+g,"Other preterm infants, 2,500 grams and over",Preterm NEC 2500+g
765,20,76520,Weeks of gestation NOS,Unspecified weeks of gestation,Weeks of gestation NOS
765,21,76521,<24 comp wks gestation,Less than 24 completed weeks of gestation,<24 comp wks gestation
765,22,76522,24 comp weeks gestation,24 completed weeks of gestation,24 comp weeks gestation
765,23,76523,25-26 comp wks gestation,25-26 completed weeks of gestation,25-26 comp wks gestation
765,24,76524,27-28 comp wks gestation,27-28 completed weeks of gestation,27-28 comp wks gestation
765,25,76525,29-30 comp wks gestation,29-30 completed weeks of gestation,29-30 comp wks gestation
765,26,76526,31-32 comp wks gestation,31-32 completed weeks of gestation,31-32 comp wks gestation
765,27,76527,33-34 comp wks gestation,33-34 completed weeks of gestation,33-34 comp wks gestation
765,28,76528,35-36 comp wks gestation,35-36 completed weeks of gestation,35-36 comp wks gestation
765,29,76529,37+ comp wks gestation,37 or more completed weeks of gestation,37+ comp wks gestation
766,0,7660,Exceptionally large baby,Exceptionally large baby,Exceptionally large baby
766,1,7661,Heavy-for-date infan NEC,"Other ""heavy-for-dates"" infants",Heavy-for-date infan NEC
766,21,76621,Post-term infant,Post-term infant,Post-term infant
766,22,76622,Prolong gestation-infant,Prolonged gestation of infant,Prolong gestation-infant
767,0,7670,Cerebral hem at birth,Subdural and cerebral hemorrhage,Cerebral hem at birth
767,11,76711,Epicranial subapo hemorr,Epicranial subaponeurotic hemorrhage (massive),Epicranial subapo hemorr
767,19,76719,Injuries to scalp NEC,Other injuries to scalp,Injuries to scalp NEC
767,2,7672,Clavicle fx at birth,Fracture of clavicle due to birth trauma,Clavicle fx at birth
767,3,7673,Bone injury NEC at birth,Other injuries to skeleton due to birth trauma,Bone injury NEC at birth
767,4,7674,Spinal cord inj at birth,Injury to spine and spinal cord due to birth trauma,Spinal cord inj at birth
767,5,7675,Facial nerve inj-birth,Facial nerve injury due to birth trauma,Facial nerve inj-birth
767,6,7676,Brach plexus inj-birth,Injury to brachial plexus due to birth trauma,Brach plexus inj-birth
767,7,7677,Nerve inj NEC at birth,Other cranial and peripheral nerve injuries due to birth trauma,Nerve inj NEC at birth
767,8,7678,Birth trauma NEC,Other specified birth trauma,Birth trauma NEC
767,9,7679,Birth trauma NOS,"Birth trauma, unspecified",Birth trauma NOS
768,0,7680,Fetal death-anoxia NOS,Fetal death from asphyxia or anoxia before onset of labor or at unspecified time,Fetal death-anoxia NOS
768,1,7681,Fet death-anoxia dur lab,Fetal death from asphyxia or anoxia during labor,Fet death-anoxia dur lab
768,2,7682,Fet distress befor labor,"Fetal distress before onset of labor, in liveborn infant",Fet distress befor labor
768,3,7683,Fetal distrs dur lab/del,"Fetal distress first noted during labor and delivery, in liveborn infant",Fetal distrs dur lab/del
768,4,7684,Fetal distress NOS,"Fetal distress, unspecified as to time of onset, in liveborn infant",Fetal distress NOS
768,5,7685,Severe birth asphyxia,Severe birth asphyxia,Severe birth asphyxia
768,6,7686,Mild/mod birth asphyxia,Mild or moderate birth asphyxia,Mild/mod birth asphyxia
768,70,76870,Hypoxc-ischem enceph NOS,"Hypoxic-ischemic encephalopathy, unspecified",Hypoxc-ischem enceph NOS
768,71,76871,Mild hypox-ischem enceph,Mild hypoxic-ischemic encephalopathy,Mild hypox-ischem enceph
768,72,76872,Mod hypox-ischem enceph,Moderate hypoxic-ischemic encephalopathy,Mod hypox-ischem enceph
768,73,76873,Sev hypox-ischem enceph,Severe hypoxic-ischemic encephalopathy,Sev hypox-ischem enceph
768,9,7689,Birth asphyxia NOS,Unspecified severity of birth asphyxia in liveborn infant,Birth asphyxia NOS
769,,769,Respiratory distress syn,Respiratory distress syndrome in newborn,Respiratory distress syn
770,0,7700,Congenital pneumonia,Congenital pneumonia,Congenital pneumonia
