diagnosis_code,avg_price,median_price,std_price,min_price,max_price,claim_count,fraud_rate
5369,776.5,450.0,1059.36,20,4000,20,0.45
5370,3839.31,500.0,9711.07,0,47000,29,0.3103448275862069
5371,210.0,100.0,204.45,20,700,28,0.39285714285714285
5372,405.0,200.0,616.97,0,2300,28,0.2857142857142857
5373,3403.08,300.0,8471.25,0,42000,39,0.4358974358974359
5374,4938.75,450.0,12064.64,10,44000,24,0.4166666666666667
5375,282.5,200.0,258.44,20,900,16,0.1875
5376,220.0,100.0,222.56,30,800,22,0.4090909090909091
53781,292.31,200.0,440.83,0,2040,26,0.46153846153846156
53782,314.38,300.0,271.39,30,700,16,0.4375
53783,5661.67,4500.0,7847.84,0,47000,72,0.5138888888888888
53784,4293.85,300.0,11559.58,20,57000,26,0.46153846153846156
53789,910.43,90.0,2000.12,10,8000,23,0.4782608695652174
5379,598.89,100.0,1329.08,20,6060,27,0.4074074074074074
538,288.06,80.0,476.07,0,2900,67,0.373134328358209
5400,10336.36,8500.0,12178.1,0,57000,22,0.6818181818181818
5401,6947.83,7000.0,6029.01,0,18000,23,0.5652173913043478
5409,8440.83,6000.0,9488.62,0,56000,36,0.5
55000,775.0,350.0,931.48,0,3200,32,0.4375
55001,2318.39,300.0,5081.93,30,24000,31,0.4838709677419355
55002,918.95,450.0,917.93,20,3100,38,0.39473684210526316
55003,1258.75,1550.0,1124.13,0,3300,32,0.25
55010,5086.97,1650.0,8632.09,0,45000,66,0.4696969696969697
55011,2394.87,400.0,4395.19,20,22000,39,0.38461538461538464
55012,1195.33,750.0,1284.22,10,5000,30,0.26666666666666666
55013,960.47,400.0,1085.15,0,4400,43,0.4418604651162791
55090,1682.6,450.0,2530.14,0,11000,50,0.52
55091,1160.0,600.0,1220.07,0,4070,40,0.275
55092,893.2,200.0,1085.67,0,3300,25,0.32
55093,1301.43,1600.0,1219.98,40,5000,28,0.42857142857142855
55100,950.37,500.0,1033.74,10,3300,27,0.4074074074074074
55101,953.46,300.0,1171.73,20,3300,26,0.15384615384615385
55102,1185.0,550.0,1637.35,0,9200,42,0.47619047619047616
55103,775.19,200.0,881.69,0,2400,27,0.2962962962962963
5511,850.0,250.0,949.65,10,3300,30,0.3333333333333333
55120,1290.29,350.0,3085.68,20,18000,34,0.3235294117647059
55121,754.83,400.0,880.37,10,2500,29,0.4827586206896552
55129,1056.07,100.0,2051.26,0,7700,28,0.39285714285714285
5513,1002.62,735.0,947.52,10,3300,42,0.4523809523809524
5518,1435.19,400.0,1763.36,0,7600,27,0.3333333333333333
5519,1224.76,1500.0,896.28,60,2600,21,0.2857142857142857
55200,4162.82,1700.0,8713.52,0,41000,39,0.38461538461538464
55201,769.33,350.0,922.29,0,3300,30,0.4
55202,1049.09,500.0,1151.64,0,4600,33,0.42424242424242425
55203,970.3,700.0,922.89,20,3300,33,0.15151515151515152
5521,4577.39,1700.0,7275.2,0,34000,46,0.32608695652173914
55220,3702.0,600.0,5829.31,0,25000,35,0.4
55221,7964.74,5000.0,8951.81,0,37000,57,0.6491228070175439
55229,3457.78,1550.0,7543.49,0,37000,36,0.25
5523,5899.78,1700.0,12801.97,0,57000,45,0.4666666666666667
5528,5678.5,700.0,11097.06,0,43000,40,0.475
5529,907.1,500.0,1025.42,0,3300,31,0.2903225806451613
55300,1038.79,600.0,1049.39,10,3300,33,0.36363636363636365
55301,1436.33,450.0,1980.43,0,9100,30,0.26666666666666666
55302,1038.33,350.0,1314.55,0,5000,30,0.3333333333333333
55303,1010.91,700.0,946.3,0,3300,33,0.24242424242424243
5531,1310.29,500.0,1608.59,0,7000,35,0.4
55320,2098.51,1600.0,2638.38,0,15000,47,0.3191489361702128
55321,5915.15,3100.0,8947.0,0,51000,103,0.4563106796116505
55329,988.15,500.0,1584.86,0,8000,27,0.5185185185185185
5533,3265.42,500.0,6116.91,0,43000,118,0.3644067796610169
5538,1069.7,700.0,1062.3,0,3300,33,0.30303030303030304
5539,863.16,350.0,1042.41,0,3300,38,0.21052631578947367
5550,2218.68,350.0,3285.05,0,14000,38,0.5263157894736842
5551,996.0,60.0,2309.57,0,13000,40,0.45
5552,582.26,100.0,893.1,10,3200,31,0.41935483870967744
5559,2619.17,200.0,5434.92,0,30000,60,0.5
5560,347.74,80.0,576.16,0,2000,31,0.5483870967741935
5561,372.12,80.0,643.35,0,2400,33,0.24242424242424243
5562,1390.0,145.0,2960.61,20,15000,26,0.5
5563,424.19,100.0,818.74,0,3300,31,0.2903225806451613
5564,656.57,70.0,1951.73,0,11100,35,0.22857142857142856
5565,174.0,70.0,188.09,0,600,30,0.4
5566,1507.07,300.0,2576.67,0,10300,41,0.2926829268292683
5568,457.6,60.0,852.48,0,3300,25,0.52
5569,2623.75,90.0,7164.42,0,45000,48,0.3958333333333333
5570,3533.48,300.0,8180.87,0,57000,187,0.44919786096256686
5571,2079.25,100.0,8944.05,0,103000,159,0.3836477987421384
5579,3385.72,200.0,7892.58,0,57000,264,0.3977272727272727
5581,766.81,100.0,2901.62,0,19000,69,0.34782608695652173
5582,230.57,100.0,274.61,0,1100,70,0.42857142857142855
5583,110.0,100.0,82.01,0,300,17,0.5294117647058824
55841,347.9,300.0,380.81,0,3300,252,0.373015873015873
55842,360.51,200.0,520.01,0,5100,272,0.33088235294117646
5589,1988.43,500.0,3395.98,0,33000,453,0.4326710816777042
5600,1245.65,500.0,2843.68,10,13000,23,0.2608695652173913
5601,5064.2,5000.0,4829.65,0,31000,138,0.4855072463768116
5602,6578.48,500.0,11304.03,0,50000,46,0.32608695652173914
56030,667.14,600.0,609.8,0,2200,28,0.32142857142857145
56031,2767.74,400.0,10327.97,20,57000,31,0.3870967741935484
56039,4693.24,5000.0,3968.77,10,19000,74,0.5675675675675675
56081,10852.28,8000.0,11343.47,0,57000,167,0.40119760479041916
56089,5775.13,3000.0,7287.54,0,33000,76,0.5263157894736842
5609,5755.85,4000.0,6763.95,0,57000,224,0.5446428571428571
56200,377.59,400.0,308.99,0,2500,162,0.3333333333333333
56201,503.86,400.0,1086.32,0,13000,158,0.41139240506329117
56202,428.84,400.0,857.82,0,11000,173,0.3583815028901734
56203,366.59,400.0,337.81,0,2600,170,0.38823529411764707
56210,1092.06,400.0,3663.99,0,37000,247,0.4089068825910931
56211,5108.95,3000.0,8502.65,0,57000,390,0.5102564102564102
56212,3889.89,2000.0,5629.91,0,41000,278,0.460431654676259
56213,1489.14,400.0,4475.4,0,42000,162,0.46296296296296297
56400,1333.57,300.0,2000.79,0,8000,157,0.4140127388535032
56401,439.77,85.0,1660.27,0,15000,86,0.3372093023255814
56402,255.06,200.0,280.69,0,1200,77,0.42857142857142855
56409,1539.63,200.0,3190.6,0,18000,82,0.36585365853658536
5641,682.36,100.0,1290.51,0,7000,89,0.33707865168539325
5642,265.62,170.0,337.78,10,1400,16,0.125
5643,502.5,200.0,758.86,30,3000,16,0.5625
5644,448.67,100.0,844.56,10,3300,15,0.5333333333333333
5645,265.81,80.0,553.75,0,4000,74,0.24324324324324326
5646,460.36,200.0,552.39,0,1700,28,0.35714285714285715
5647,485.0,200.0,1212.96,0,8000,76,0.4605263157894737
56481,230.16,100.0,286.0,0,1300,61,0.4098360655737705
56489,640.98,100.0,1485.36,0,9000,82,0.3170731707317073
5649,239.52,90.0,318.88,0,1700,62,0.3709677419354839
5650,1586.4,300.0,2671.85,10,9000,25,0.32
5651,642.69,400.0,872.64,30,4000,26,0.23076923076923078
566,3654.57,600.0,5592.09,0,26000,46,0.5217391304347826
56722,6618.18,6000.0,9022.51,0,31000,11,0.09090909090909091
56723,4314.55,900.0,4839.14,10,11000,11,0.2727272727272727
56731,342.86,100.0,694.06,0,5000,70,0.32857142857142857
5679,6520.0,4500.0,5665.65,500,17000,10,0.3
5680,842.27,150.0,2779.69,0,20000,66,0.5454545454545454
56881,2982.19,100.0,8646.94,0,57000,73,0.3698630136986301
56882,244.0,130.0,306.72,0,2000,80,0.35
56889,1341.28,100.0,4534.22,0,24000,78,0.4230769230769231
5689,218.33,85.0,292.3,0,1900,72,0.3888888888888889
5690,865.86,400.0,2542.24,0,14000,29,0.6206896551724138
5691,8631.16,500.0,17870.09,0,92000,43,0.3953488372093023
5692,551.25,400.0,1046.79,0,6000,32,0.3125
5693,3605.97,700.0,7673.08,0,57000,77,0.5324675324675324
56941,2586.59,600.0,3727.41,20,16000,41,0.43902439024390244
56942,473.04,200.0,744.2,0,3300,23,0.30434782608695654
56943,400.0,200.0,489.97,0,2200,32,0.28125
56944,383.45,300.0,418.64,0,1400,29,0.3793103448275862
56949,4111.0,400.0,10787.95,0,57000,30,0.3
56960,2045.6,1500.0,3433.09,20,17300,25,0.44
56961,1529.12,450.0,2006.88,0,9000,34,0.3235294117647059
56962,3787.5,300.0,7015.13,20,30000,24,0.5
56969,3296.39,500.0,5697.03,0,30000,36,0.5833333333333334
56981,2319.87,200.0,8073.1,0,56000,77,0.33766233766233766
56982,948.38,100.0,4587.2,0,40000,80,0.45
56983,5954.81,100.0,13947.0,0,57000,77,0.4805194805194805
56984,195.94,85.0,253.6,0,1400,64,0.4375
56985,2124.04,200.0,3993.92,0,22000,99,0.40404040404040403
56986,213.72,100.0,291.39,0,1400,78,0.38461538461538464
56989,948.92,100.0,2706.89,0,14000,74,0.4189189189189189
5699,825.47,100.0,2370.18,0,13000,64,0.40625
570,820.84,80.0,2168.57,0,11000,107,0.4392523364485981
5712,8478.0,8000.0,8977.43,0,57000,45,0.5555555555555556
57140,98.0,60.0,121.21,10,600,25,0.2
57141,65.38,80.0,58.54,0,200,13,0.3076923076923077
57142,259.17,60.0,682.77,0,3300,24,0.375
57149,400.0,75.0,1095.31,30,5000,20,0.35
5715,3114.72,200.0,6497.78,0,57000,127,0.3779527559055118
5716,257.39,70.0,892.74,0,8000,92,0.43478260869565216
5718,363.36,85.0,882.62,0,6000,110,0.3181818181818182
5719,198.35,60.0,323.51,0,1900,85,0.4117647058823529
5720,449.88,95.0,1600.53,0,11000,84,0.32142857142857145
5721,227.73,80.0,349.14,0,2600,97,0.41237113402061853
5722,3472.31,400.0,5052.64,0,30000,147,0.4217687074829932
5723,460.31,100.0,1260.33,0,9000,96,0.375
5724,483.06,80.0,3025.83,0,28000,85,0.3176470588235294
5728,521.68,60.0,1701.66,0,10000,95,0.37894736842105264
5730,289.88,80.0,991.32,0,9000,84,0.4642857142857143
5731,97.14,75.0,119.06,20,500,14,0.2857142857142857
5732,96.5,45.0,145.94,0,600,20,0.4
5733,595.16,90.0,1840.24,10,10000,31,0.41935483870967744
5734,176.84,70.0,199.62,0,900,76,0.3157894736842105
5738,458.8,70.0,1810.69,0,17000,108,0.4074074074074074
5739,415.11,100.0,1154.06,0,8000,94,0.30851063829787234
57400,8955.1,7000.0,9877.72,0,83000,143,0.5454545454545454
57401,2877.43,1000.0,5483.63,0,28000,35,0.3142857142857143
57410,8836.17,7000.0,9000.13,0,57000,107,0.514018691588785
57411,2879.33,2000.0,3649.11,0,14000,30,0.16666666666666666
57420,5685.98,3000.0,9998.52,0,73000,87,0.41379310344827586
57421,1170.4,100.0,2490.45,0,9700,25,0.16
57430,4353.71,2000.0,8190.97,0,45000,35,0.34285714285714286
57431,4119.62,1850.0,6301.21,20,23000,26,0.4230769230769231
57440,2252.86,200.0,5536.42,0,31000,35,0.5142857142857142
57441,2741.58,1900.0,6050.67,10,27000,19,0.42105263157894735
57450,3306.1,2100.0,4484.28,0,23000,59,0.423728813559322
57451,3831.71,2200.0,3927.35,60,13000,41,0.34146341463414637
57460,3453.87,600.0,5950.1,0,24000,31,0.41935483870967744
57461,1331.82,1500.0,1330.68,10,5000,33,0.3939393939393939
57470,4732.94,1850.0,7200.07,40,26000,34,0.38235294117647056
57471,2301.11,1800.0,2984.88,0,13000,45,0.4
57480,6534.89,2300.0,10090.58,0,57000,47,0.5319148936170213
57481,2421.0,650.0,4610.44,0,17000,30,0.4
57490,2705.0,1150.0,4015.41,30,17000,32,0.34375
57491,3488.7,300.0,11245.55,10,54000,23,0.391304347826087
5750,6870.33,5500.0,7107.01,0,27000,60,0.43333333333333335
57510,4449.78,2000.0,7269.38,0,34000,45,0.37777777777777777
57511,2934.11,1750.0,3436.55,0,15000,56,0.42857142857142855
57512,2079.12,500.0,3567.1,0,14000,34,0.4411764705882353
5752,958.33,400.0,1025.65,0,3300,30,0.36666666666666664
5753,869.5,300.0,1039.91,0,3300,20,0.3
5754,1659.71,300.0,4357.74,0,25000,34,0.29411764705882354
5755,1063.12,600.0,1031.37,0,3000,32,0.375
5756,1834.4,2000.0,3142.11,0,15900,25,0.12
5758,3042.22,1700.0,4567.66,0,19000,45,0.24444444444444444
5759,941.58,400.0,1030.55,0,3300,19,0.42105263157894735
5760,1290.53,200.0,2240.41,30,9100,19,0.3684210526315789
5761,4032.86,1900.0,7249.23,0,37000,42,0.47619047619047616
5762,4124.32,2200.0,6271.91,0,27000,37,0.4864864864864865
5763,1052.63,500.0,1058.02,0,3000,38,0.4473684210526316
5764,927.74,300.0,1084.33,10,3300,31,0.41935483870967744
5765,1257.19,1200.0,1055.47,20,3300,32,0.375
5768,3528.33,2000.0,8375.72,30,57000,48,0.3333333333333333
5769,1265.0,350.0,1499.22,0,6000,26,0.38461538461538464
5770,7105.1,5000.0,9630.31,0,57000,302,0.4735099337748344
5771,1828.52,300.0,4477.3,0,32000,108,0.35185185185185186
5772,2624.04,300.0,7452.59,0,46000,89,0.39325842696629215
5778,543.29,200.0,1050.98,10,8000,79,0.35443037974683544
5779,1639.84,300.0,7160.23,0,56000,63,0.3492063492063492
5780,2865.64,400.0,3870.84,0,18000,55,0.3090909090909091
5781,5539.84,5000.0,6724.04,0,56000,127,0.41732283464566927
5789,7002.68,6000.0,7437.67,0,57000,321,0.5295950155763239
5790,281.13,100.0,345.99,0,1400,71,0.4507042253521127
5791,242.82,100.0,316.2,0,1600,71,0.2676056338028169
5792,241.11,100.0,501.01,0,3300,81,0.3950617283950617
5793,793.85,200.0,2174.28,0,8000,13,0.15384615384615385
5794,377.58,150.0,513.96,0,2700,66,0.25757575757575757
5798,306.32,100.0,685.83,0,5000,95,0.28421052631578947
5799,280.74,100.0,564.94,0,4400,68,0.3382352941176471
5845,2526.85,100.0,4220.0,0,20000,162,0.36419753086419754
5846,221.72,60.0,490.89,0,3300,122,0.47540983606557374
5847,267.62,80.0,466.12,0,2700,147,0.2925170068027211
5848,258.98,60.0,958.44,0,10000,147,0.4013605442176871
5849,6698.38,6000.0,6295.48,0,74000,864,0.5208333333333334
5851,233.91,80.0,362.9,0,1700,69,0.34782608695652173
5852,194.6,70.0,307.53,10,1400,63,0.4126984126984127
5853,1359.73,1600.0,1131.76,0,5400,971,0.3666323377960865
5854,1429.14,1700.0,1137.32,0,7000,1040,0.36153846153846153
5855,1445.82,1750.0,1114.38,0,3500,960,0.33645833333333336
5856,1596.15,1600.0,2144.16,0,36000,1033,0.3649564375605034
5859,1403.31,1600.0,1235.19,0,16300,1038,0.3699421965317919
586,236.07,60.0,650.29,0,7000,168,0.40476190476190477
587,229.17,30.0,622.83,10,2200,12,0.4166666666666667
5880,402.5,90.0,680.73,0,2900,84,0.36904761904761907
5881,285.25,80.0,603.28,0,2800,61,0.45901639344262296
58881,1889.8,1800.0,3581.37,0,57000,408,0.40441176470588236
58889,502.16,75.0,796.5,0,3000,102,0.3235294117647059
5889,241.19,60.0,528.2,0,3000,84,0.30952380952380953
5890,179.32,65.0,295.98,0,1500,74,0.28378378378378377
5891,306.43,70.0,577.9,0,2500,56,0.30357142857142855
5899,209.51,60.0,332.36,0,2000,61,0.3442622950819672
59000,193.59,40.0,896.09,0,12000,357,0.3641456582633053
59001,124.81,40.0,280.12,0,3000,362,0.3729281767955801
59010,527.36,50.0,1931.24,0,28000,360,0.39444444444444443
59011,119.18,40.0,234.21,0,2100,331,0.3716012084592145
5902,169.58,40.0,493.71,0,6000,330,0.3303030303030303
5903,126.09,40.0,273.27,0,3300,330,0.3878787878787879
59080,707.77,60.0,1805.37,0,14000,391,0.36061381074168797
59081,106.63,40.0,231.64,0,1900,329,0.4012158054711246
5909,159.43,40.0,746.36,0,13000,334,0.3712574850299401
591,635.57,60.0,1929.19,0,12000,61,0.4262295081967213
5920,1378.78,300.0,2807.09,0,20000,221,0.46153846153846156
5921,2028.62,600.0,3021.24,0,16000,239,0.41422594142259417
5929,697.31,300.0,877.57,0,3100,160,0.35
5930,181.19,70.0,274.1,0,1300,67,0.34328358208955223
5931,237.47,60.0,481.92,0,2200,75,0.30666666666666664
5932,472.82,80.0,1451.53,0,12000,85,0.4
5933,607.53,80.0,2404.88,0,20000,73,0.3287671232876712
5934,1000.92,70.0,3767.79,0,27000,76,0.40789473684210525
5935,289.46,60.0,644.07,0,3200,74,0.3918918918918919
5936,163.84,60.0,342.99,0,2100,86,0.3488372093023256
59370,190.43,60.0,338.41,0,1600,46,0.32608695652173914
59371,257.05,60.0,481.12,0,2100,61,0.29508196721311475
59372,234.04,60.0,444.02,0,2100,52,0.5192307692307693
59373,181.89,70.0,302.39,0,1300,53,0.24528301886792453
59381,534.03,100.0,1288.36,0,10000,72,0.4583333333333333
59382,217.59,60.0,410.58,0,2000,79,0.3670886075949367
59389,384.93,60.0,1005.13,0,7000,69,0.391304347826087
5939,842.34,70.0,2147.16,0,13000,137,0.3722627737226277
5940,697.94,300.0,946.22,0,6400,155,0.3161290322580645
5941,880.43,200.0,1528.26,0,9000,163,0.43558282208588955
5942,887.24,300.0,1730.67,0,14030,170,0.3235294117647059
5948,662.05,200.0,1338.26,0,14010,171,0.3391812865497076
5949,677.46,300.0,1095.36,0,9070,169,0.28994082840236685
5950,269.47,40.0,1037.23,0,11000,379,0.3641160949868074
5951,119.44,40.0,235.51,0,2400,337,0.36795252225519287
5952,154.23,40.0,732.77,0,13000,345,0.3333333333333333
5953,114.3,40.0,242.24,0,2100,351,0.38461538461538464
5954,148.42,40.0,289.7,0,3000,310,0.36129032258064514
59581,126.12,40.0,273.51,0,2600,348,0.32471264367816094
59582,344.92,40.0,1335.59,0,13000,374,0.37967914438502676
59589,176.3,40.0,550.32,0,7000,373,0.353887399463807
5959,480.95,40.0,1754.33,0,21000,348,0.4109195402298851
5960,4509.23,1400.0,6503.94,0,30000,26,0.3076923076923077
5961,8544.8,1100.0,17088.53,0,57000,25,0.36
5962,407.39,100.0,565.75,10,1900,23,0.2608695652173913
5963,370.62,95.0,564.53,0,1900,16,0.5
5964,785.6,300.0,1118.42,0,5000,25,0.36
59651,459.58,80.0,811.09,0,3000,24,0.4166666666666667
59652,601.11,150.0,781.64,0,2300,18,0.3333333333333333
59653,443.33,150.0,552.95,0,1600,24,0.3333333333333333
59654,405.79,60.0,805.71,0,2700,19,0.3684210526315789
59655,304.74,70.0,472.39,0,1800,19,0.47368421052631576
59659,1014.0,1300.0,998.25,30,3300,15,0.26666666666666666
5966,907.65,60.0,2181.76,0,9000,17,0.5294117647058824
5967,1075.0,95.0,2241.24,0,9200,22,0.2727272727272727
5968,1816.0,300.0,3130.03,0,13000,30,0.43333333333333335
5969,790.59,500.0,879.97,40,3300,17,0.4117647058823529
5970,127.2,40.0,332.6,0,3300,321,0.34579439252336447
59780,104.12,40.0,206.58,0,2100,381,0.3700787401574803
59781,142.28,40.0,340.08,0,4030,347,0.36023054755043227
59789,117.29,40.0,233.33,0,1700,350,0.37142857142857144
59800,178.35,50.0,403.48,0,4010,339,0.3775811209439528
59801,116.3,40.0,267.83,0,3300,324,0.3611111111111111
5981,651.25,200.0,815.88,0,2600,16,0.3125
5982,760.91,100.0,1084.66,0,3300,11,0.5454545454545454
5988,680.0,80.0,1328.85,0,4900,21,0.5238095238095238
5989,598.28,300.0,878.79,0,3300,29,0.3103448275862069
5990,3508.09,3000.0,3929.76,0,38000,1364,0.49853372434017595
5991,567.93,100.0,696.46,0,2700,29,0.3103448275862069
5992,758.33,100.0,1081.98,0,3300,18,0.2777777777777778
5993,964.0,550.0,1138.45,0,3300,10,0.3
5994,485.33,70.0,736.52,20,2300,15,0.26666666666666666
5995,670.59,200.0,868.34,0,3300,17,0.5294117647058824
59960,571.12,50.0,1855.68,0,10000,107,0.3177570093457944
59969,478.82,70.0,1983.92,0,17000,85,0.3411764705882353
59970,411.46,55.0,1228.58,0,9000,96,0.4479166666666667
59971,761.1,80.0,1852.63,0,14070,127,0.41732283464566927
59972,178.28,50.0,443.37,0,3300,87,0.3793103448275862
59981,635.6,100.0,870.5,0,2800,25,0.32
59982,1613.48,100.0,3714.8,0,16000,23,0.391304347826087
59983,544.67,300.0,610.35,20,1500,15,0.3333333333333333
59984,763.33,55.0,1643.29,0,7000,18,0.2222222222222222
59989,128.59,60.0,226.01,0,1300,78,0.4358974358974359
5999,134.86,50.0,378.28,0,3300,105,0.2857142857142857
600,340.49,60.0,690.0,0,2700,81,0.37037037037037035
60000,638.0,90.0,1346.57,0,9000,160,0.41875
60001,2600.0,2000.0,3019.99,0,16000,199,0.5276381909547738
60010,395.32,60.0,817.35,0,3300,94,0.39361702127659576
60011,381.09,60.0,826.47,0,3300,110,0.34545454545454546
60020,457.42,60.0,898.42,0,3300,93,0.26881720430107525
60021,376.7,70.0,811.67,0,3300,91,0.34065934065934067
6003,418.11,60.0,881.06,0,3300,95,0.3368421052631579
60090,334.85,60.0,726.04,0,2600,99,0.3838383838383838
60091,757.52,80.0,1341.06,0,6000,101,0.46534653465346537
6010,2596.8,300.0,6125.61,10,28000,25,0.44
6011,565.65,100.0,1512.91,0,7000,23,0.4782608695652174
6012,243.75,60.0,718.91,0,4000,32,0.4375
6013,122.5,85.0,110.05,40,400,12,0.16666666666666666
6014,152.4,60.0,241.23,0,1100,25,0.36
6018,176.67,80.0,201.37,10,700,12,0.4166666666666667
6019,1302.0,95.0,2830.15,0,10000,20,0.4
6020,192.5,70.0,399.37,0,1600,16,0.1875
6021,464.67,70.0,1097.97,20,4000,15,0.2
6023,196.25,70.0,414.71,0,1700,16,0.1875
6028,458.82,60.0,883.74,10,3300,17,0.35294117647058826
6029,81.0,55.0,105.83,0,500,20,0.2
6030,197.86,75.0,349.86,20,1300,14,0.35714285714285715
6031,115.38,90.0,129.98,10,500,13,0.3076923076923077
6038,91.0,30.0,122.61,0,400,10,0.3
6039,552.11,60.0,1318.2,0,5000,19,0.5789473684210527
60490,795.0,120.0,1357.98,0,5000,26,0.4230769230769231
60491,173.08,60.0,214.96,20,700,13,0.23076923076923078
60499,340.48,70.0,873.43,0,4000,21,0.47619047619047616
6060,436.36,70.0,982.26,40,3300,11,0.2727272727272727
6061,333.0,75.0,513.25,40,1300,10,0.5
6068,290.56,100.0,459.58,0,1400,18,0.16666666666666666
6069,487.78,90.0,871.06,0,3300,18,0.2222222222222222
6070,343.33,60.0,659.22,20,2000,18,0.3333333333333333
6071,322.11,100.0,694.75,0,3100,19,0.47368421052631576
6072,230.71,90.0,456.18,60,1800,14,0.42857142857142855
6073,367.14,40.0,864.05,10,3000,14,0.42857142857142855
60781,262.14,65.0,508.83,0,1600,14,0.35714285714285715
60782,342.0,40.0,601.75,0,1700,10,0.5
60783,86.0,80.0,67.53,10,200,10,0.4
60784,1201.82,60.0,3000.8,0,13000,22,0.2727272727272727
60785,82.5,45.0,82.59,30,300,12,0.16666666666666666
6079,558.0,195.0,737.41,30,2200,10,0.4
6080,105.79,90.0,155.32,0,700,19,0.42105263157894735
6081,291.82,50.0,767.16,10,2600,11,0.45454545454545453
60820,127.14,60.0,235.06,0,1100,21,0.2857142857142857
60821,252.5,60.0,381.58,20,1300,12,0.5
60822,265.0,135.0,344.29,0,1200,12,0.5
60823,378.12,55.0,846.63,20,3300,16,0.25
60824,51.54,30.0,49.13,0,200,13,0.46153846153846156
6083,266.67,60.0,448.13,30,1300,18,0.3888888888888889
6084,2092.73,90.0,4443.48,0,19000,22,0.45454545454545453
60881,390.91,80.0,699.78,20,1900,11,0.36363636363636365
60882,362.86,115.0,755.43,10,2900,14,0.14285714285714285
60883,1649.58,80.0,4203.78,0,16000,24,0.2916666666666667
60884,265.93,60.0,677.96,0,3300,27,0.5185185185185185
60885,155.0,55.0,387.78,0,1600,16,0.625
60886,496.67,90.0,1524.28,30,6000,15,0.4666666666666667
60887,340.0,60.0,933.36,20,3300,12,0.25
60889,318.89,60.0,649.02,0,2200,18,0.3333333333333333
6089,366.25,65.0,860.84,10,3300,16,0.375
6100,208.82,70.0,732.16,0,8040,136,0.36764705882352944
6101,220.65,80.0,664.57,0,7000,139,0.3669064748201439
6102,156.12,80.0,263.75,0,1500,139,0.38848920863309355
6103,175.52,70.0,434.41,0,3300,116,0.3448275862068966
6104,181.15,80.0,532.86,0,5040,139,0.41007194244604317
6108,143.75,80.0,311.11,0,2800,136,0.4264705882352941
6109,194.75,80.0,306.28,0,1400,120,0.3416666666666667
6110,427.69,80.0,1491.72,0,11000,121,0.39669421487603307
6111,160.34,85.0,278.31,0,1700,148,0.3716216216216216
6112,158.85,80.0,301.27,0,2000,131,0.4122137404580153
6113,166.67,80.0,303.43,0,1600,129,0.43410852713178294
6114,189.07,90.0,436.93,0,3300,107,0.37383177570093457
6115,210.56,80.0,447.44,0,3000,126,0.3333333333333333
6116,142.7,70.0,272.64,0,1600,115,0.4
61171,254.0,90.0,579.95,0,4000,135,0.32592592592592595
61172,176.0,80.0,385.35,0,3300,150,0.4
61179,120.7,70.0,198.68,0,1200,128,0.375
61181,171.48,80.0,322.6,0,2600,122,0.4344262295081967
61182,201.47,90.0,423.29,0,3300,109,0.3577981651376147
61183,195.73,80.0,424.58,0,3200,117,0.358974358974359
61189,202.48,80.0,562.56,0,5000,137,0.3722627737226277
6119,180.81,80.0,328.6,0,2600,136,0.36764705882352944
6120,145.25,70.0,266.21,0,1600,118,0.288135593220339
6121,173.68,90.0,315.74,0,1600,125,0.368
6140,99.23,60.0,109.12,0,400,13,0.3076923076923077
6141,76.92,80.0,63.69,0,200,13,0.46153846153846156
6142,214.0,75.0,392.66,10,1300,10,0.2
6143,211.33,70.0,525.9,0,2100,15,0.3333333333333333
6144,1957.14,150.0,4934.99,10,17000,14,0.42857142857142855
6145,848.1,70.0,2113.22,0,7000,21,0.2857142857142857
6146,335.0,100.0,562.16,10,1600,14,0.42857142857142855
6147,100.77,50.0,137.26,0,500,13,0.5384615384615384
6149,600.71,100.0,1573.59,30,6000,14,0.35714285714285715
6150,163.64,60.0,345.12,10,1200,11,0.18181818181818182
6151,676.47,80.0,1720.27,20,7000,17,0.47058823529411764
6159,112.67,60.0,113.36,20,400,15,0.26666666666666666
6160,215.91,60.0,624.95,10,3000,22,0.22727272727272727
61610,207.5,95.0,330.9,0,1000,12,0.5833333333333334
61611,104.29,60.0,174.83,10,700,14,0.21428571428571427
6162,93.0,75.0,80.01,20,200,10,0.4
6163,96.0,90.0,98.18,0,300,15,0.4
6164,1238.33,100.0,2127.73,10,6000,12,0.5
61650,109.38,50.0,132.34,10,500,16,0.4375
61651,79.09,90.0,53.0,10,200,11,0.7272727272727273
61689,149.0,90.0,193.3,20,600,10,0.3
61800,1086.0,90.0,2378.19,40,9000,15,0.6
61801,3509.74,1800.0,5373.96,0,28000,39,0.5641025641025641
61802,479.55,75.0,956.44,0,3300,22,0.36363636363636365
61803,815.45,90.0,1305.02,30,3300,11,0.36363636363636365
61804,1461.79,150.0,2084.11,0,6000,28,0.5
61805,294.29,60.0,865.45,20,3300,14,0.21428571428571427
61809,962.86,100.0,1276.39,10,3300,14,0.42857142857142855
6181,1802.92,200.0,3373.27,0,15000,24,0.3333333333333333
6182,2572.08,2950.0,2650.69,0,8000,24,0.4583333333333333
6183,1758.93,90.0,2445.93,10,7000,28,0.5714285714285714
6184,3034.44,3000.0,2967.27,0,13000,36,0.3333333333333333
6185,3261.73,3650.0,3234.36,40,16000,52,0.5192307692307693
